11:43:19 [INFO] Step 1: Pulling stock universe from FMP...
12:06:05 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
12:06:06 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=TBRG&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:06:06 [INFO] FMP API call: GET /income-statement (attempt 1)
12:06:07 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=BFOCX&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:06:07 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
12:06:08 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=BFOCX&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:06:08 [INFO] FMP API call: GET /income-statement (attempt 1)
12:06:09 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=JFB&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:06:09 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
12:06:10 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=JFB&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:06:10 [INFO] FMP API call: GET /income-statement (attempt 1)
12:06:11 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=MMD&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:06:11 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
12:06:12 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=MMD&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:06:12 [INFO] Screening progress: 800/10000 (candidates so far: 233)
12:06:12 [INFO] FMP API call: GET /income-statement (attempt 1)
12:06:13 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=TMSRX&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:06:13 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
12:06:14 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=TMSRX&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:06:14 [INFO] FMP API call: GET /income-statement (attempt 1)
12:06:15 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=SAISX&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:06:15 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
12:06:16 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=SAISX&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:06:16 [INFO] FMP API call: GET /income-statement (attempt 1)
12:06:17 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=ISTR&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:06:17 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
12:06:17 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=ISTR&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:06:17 [INFO] FMP API call: GET /income-statement (attempt 1)
12:06:18 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=LRMR&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:06:18 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
12:06:19 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=LRMR&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:06:19 [INFO] FMP API call: GET /income-statement (attempt 1)
12:06:20 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=CIX&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:06:20 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
12:06:21 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=CIX&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:06:21 [INFO] FMP API call: GET /income-statement (attempt 1)
12:06:21 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=LDHA&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:06:21 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
12:06:22 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=LDHA&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:06:22 [INFO] FMP API call: GET /income-statement (attempt 1)
12:06:23 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=OIMAU&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:06:23 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
12:06:24 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=OIMAU&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:06:24 [INFO] FMP API call: GET /income-statement (attempt 1)
12:06:25 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=PINE&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:06:25 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
12:06:26 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=PINE&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:06:26 [INFO] FMP API call: GET /income-statement (attempt 1)
12:06:27 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=SHE&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:06:27 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
12:06:28 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=SHE&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:06:28 [INFO] FMP API call: GET /income-statement (attempt 1)
12:06:28 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=SMAYX&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:06:28 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
12:06:29 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=SMAYX&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:06:29 [INFO] FMP API call: GET /income-statement (attempt 1)
12:06:30 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=CPZ&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:06:30 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
12:06:31 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=CPZ&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:06:31 [INFO] FMP API call: GET /income-statement (attempt 1)
12:06:32 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=FLDM&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:06:32 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
12:06:33 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=FLDM&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:06:33 [INFO] FMP API call: GET /income-statement (attempt 1)
12:06:34 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=ADTH&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:06:34 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
12:06:34 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=ADTH&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:06:34 [INFO] FMP API call: GET /income-statement (attempt 1)
12:06:35 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=SWYLX&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:06:35 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
12:06:36 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=SWYLX&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:06:36 [INFO] FMP API call: GET /income-statement (attempt 1)
12:06:37 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=BINT&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:06:37 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
12:06:37 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=BINT&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:06:37 [INFO] FMP API call: GET /income-statement (attempt 1)
12:06:38 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=ENTA&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:06:38 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
12:06:39 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=ENTA&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:06:39 [INFO] FMP API call: GET /income-statement (attempt 1)
12:06:40 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=JSML&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:06:40 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
12:06:41 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=JSML&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:06:41 [INFO] FMP API call: GET /income-statement (attempt 1)
12:06:42 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=FLGE&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:06:42 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
12:06:42 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=FLGE&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:06:42 [INFO] FMP API call: GET /income-statement (attempt 1)
12:06:43 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=ESPO&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:06:43 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
12:06:44 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=ESPO&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:06:44 [INFO] FMP API call: GET /income-statement (attempt 1)
12:06:45 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=PESI&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:06:45 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
12:06:46 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=PESI&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:06:46 [INFO] FMP API call: GET /income-statement (attempt 1)
12:06:47 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=FWRLX&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:06:47 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
12:06:47 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=FWRLX&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:06:47 [INFO] FMP API call: GET /income-statement (attempt 1)
12:06:48 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=MIN&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:06:48 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
12:06:49 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=MIN&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:06:49 [INFO] FMP API call: GET /income-statement (attempt 1)
12:06:50 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=BKTI&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:06:50 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
12:06:51 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=BKTI&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:06:51 [INFO] FMP API call: GET /income-statement (attempt 1)
12:06:51 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=RMNI&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:06:51 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
12:06:52 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=RMNI&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:06:52 [INFO] FMP API call: GET /income-statement (attempt 1)
12:06:53 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=SEVPX&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:06:53 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
12:06:54 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=SEVPX&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:06:54 [INFO] FMP API call: GET /income-statement (attempt 1)
12:06:54 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=VLAT&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:06:54 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
12:06:55 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=VLAT&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:06:55 [INFO] FMP API call: GET /income-statement (attempt 1)
12:06:56 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=XPOF&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:06:56 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
12:06:57 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=XPOF&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:06:57 [INFO] FMP API call: GET /income-statement (attempt 1)
12:06:58 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=NEO&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:06:58 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
12:06:59 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=NEO&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:06:59 [INFO] FMP API call: GET /income-statement (attempt 1)
12:06:59 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=LOKV&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:06:59 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
12:07:00 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=LOKV&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:07:00 [INFO] FMP API call: GET /income-statement (attempt 1)
12:07:01 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=FLCH&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:07:01 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
12:07:02 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=FLCH&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:07:02 [INFO] FMP API call: GET /income-statement (attempt 1)
12:07:03 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=DBB&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:07:03 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
12:07:04 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=DBB&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:07:04 [INFO] FMP API call: GET /income-statement (attempt 1)
12:07:04 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=PAPI&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:07:04 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
12:07:05 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=PAPI&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:07:05 [INFO] FMP API call: GET /income-statement (attempt 1)
12:07:06 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=MFIOX&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:07:06 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
12:07:07 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=MFIOX&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:07:07 [INFO] FMP API call: GET /income-statement (attempt 1)
12:07:08 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=DDD&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:07:08 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
12:07:08 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=DDD&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:07:08 [INFO] FMP API call: GET /income-statement (attempt 1)
12:07:09 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=WFIVX&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:07:09 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
12:07:10 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=WFIVX&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:07:10 [INFO] FMP API call: GET /income-statement (attempt 1)
12:07:11 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=HVMC&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:07:11 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
12:07:12 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=HVMC&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:07:12 [INFO] FMP API call: GET /income-statement (attempt 1)
12:07:12 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=EMF&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:07:12 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
12:07:13 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=EMF&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:07:13 [INFO] FMP API call: GET /income-statement (attempt 1)
12:07:14 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=CIA&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:07:14 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
12:07:15 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=CIA&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:07:15 [INFO] FMP API call: GET /income-statement (attempt 1)
12:07:16 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=ACLC&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:07:16 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
12:07:17 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=ACLC&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:07:17 [INFO] FMP API call: GET /income-statement (attempt 1)
12:07:18 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=TGIGX&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:07:18 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
12:07:19 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=TGIGX&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:07:19 [INFO] FMP API call: GET /income-statement (attempt 1)
12:07:20 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=JMSB&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:07:20 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
12:07:21 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=JMSB&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:07:21 [INFO] FMP API call: GET /income-statement (attempt 1)
12:07:23 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=ARKVX&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:07:23 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
12:07:24 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=ARKVX&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:07:24 [INFO] FMP API call: GET /income-statement (attempt 1)
12:07:24 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=PHOE&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:07:24 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
12:07:25 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=PHOE&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
12:07:25 [INFO] FMP API call: GET /income-statement (attempt 1)
