11:35:37 [INFO] Step 1: Pulling stock universe from FMP...
11:40:36 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
11:40:37 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=SHIP&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:40:37 [INFO] FMP API call: GET /income-statement (attempt 1)
11:40:38 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=MACI&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:40:38 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
11:40:38 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=MACI&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:40:38 [INFO] FMP API call: GET /income-statement (attempt 1)
11:40:39 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=TZA&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:40:39 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
11:40:40 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=TZA&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:40:40 [INFO] FMP API call: GET /income-statement (attempt 1)
11:40:40 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=AFT&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:40:40 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
11:40:41 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=AFT&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:40:41 [INFO] FMP API call: GET /income-statement (attempt 1)
11:40:41 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=LPCVU&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:40:41 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
11:40:42 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=LPCVU&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:40:42 [INFO] FMP API call: GET /income-statement (attempt 1)
11:40:42 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=ITHAU&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:40:42 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
11:40:43 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=ITHAU&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:40:43 [INFO] FMP API call: GET /income-statement (attempt 1)
11:40:44 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=EWMC&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:40:44 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
11:40:44 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=EWMC&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:40:44 [INFO] FMP API call: GET /income-statement (attempt 1)
11:40:45 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=EDOW&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:40:45 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
11:40:46 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=EDOW&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:40:46 [INFO] FMP API call: GET /income-statement (attempt 1)
11:40:46 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=VSDA&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:40:46 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
11:40:47 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=VSDA&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:40:47 [INFO] FMP API call: GET /income-statement (attempt 1)
11:40:47 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=IIF&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:40:47 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
11:40:48 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=IIF&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:40:48 [INFO] FMP API call: GET /income-statement (attempt 1)
11:40:49 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=DLELX&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:40:49 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
11:40:49 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=DLELX&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:40:49 [INFO] FMP API call: GET /income-statement (attempt 1)
11:40:50 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=IAPR&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:40:50 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
11:40:51 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=IAPR&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:40:51 [INFO] FMP API call: GET /income-statement (attempt 1)
11:40:51 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=MISL&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:40:51 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
11:40:52 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=MISL&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:40:52 [INFO] FMP API call: GET /income-statement (attempt 1)
11:40:52 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=PRHIZ&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:40:52 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
11:40:53 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=PRHIZ&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:40:53 [INFO] FMP API call: GET /income-statement (attempt 1)
11:40:54 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=IRHO&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:40:54 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
11:40:54 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=IRHO&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:40:54 [INFO] FMP API call: GET /income-statement (attempt 1)
11:40:55 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=CVLY&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:40:55 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
11:40:56 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=CVLY&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:40:56 [INFO] FMP API call: GET /income-statement (attempt 1)
11:40:57 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=VACI-UN&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:40:57 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
11:40:57 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=VACI-UN&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:40:57 [INFO] FMP API call: GET /income-statement (attempt 1)
11:40:58 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=NXDT&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:40:58 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
11:40:58 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=NXDT&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:40:58 [INFO] FMP API call: GET /income-statement (attempt 1)
11:40:59 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=ELMD&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:40:59 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
11:41:00 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=ELMD&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:41:00 [INFO] FMP API call: GET /income-statement (attempt 1)
11:41:00 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=CPER&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:41:00 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
11:41:01 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=CPER&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:41:01 [INFO] FMP API call: GET /income-statement (attempt 1)
11:41:02 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=HLXB&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:41:02 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
11:41:02 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=HLXB&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:41:02 [INFO] FMP API call: GET /income-statement (attempt 1)
11:41:03 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=PHYD&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:41:03 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
11:41:04 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=PHYD&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:41:04 [INFO] FMP API call: GET /income-statement (attempt 1)
11:41:04 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=BROG&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:41:04 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
11:41:05 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=BROG&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:41:05 [INFO] FMP API call: GET /income-statement (attempt 1)
11:41:05 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=BIII-UN&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:41:05 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
11:41:06 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=BIII-UN&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:41:06 [INFO] FMP API call: GET /income-statement (attempt 1)
11:41:07 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=FADLX&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:41:07 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
11:41:07 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=FADLX&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:41:07 [INFO] FMP API call: GET /income-statement (attempt 1)
11:41:08 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=LIEN&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:41:08 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
11:41:09 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=LIEN&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:41:09 [INFO] FMP API call: GET /income-statement (attempt 1)
11:41:09 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=MPAIX&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:41:09 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
11:41:10 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=MPAIX&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:41:10 [INFO] FMP API call: GET /income-statement (attempt 1)
11:41:10 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=MAPPX&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:41:10 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
11:41:11 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=MAPPX&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:41:11 [INFO] FMP API call: GET /income-statement (attempt 1)
11:41:11 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=IMANX&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:41:11 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
11:41:12 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=IMANX&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:41:12 [INFO] FMP API call: GET /income-statement (attempt 1)
11:41:13 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=TOK&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:41:13 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
11:41:13 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=TOK&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:41:13 [INFO] FMP API call: GET /income-statement (attempt 1)
11:41:14 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=DCMB&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:41:14 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
11:41:15 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=DCMB&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:41:15 [INFO] FMP API call: GET /income-statement (attempt 1)
11:41:15 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=GSOFX&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:41:15 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
11:41:16 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=GSOFX&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:41:16 [INFO] Screening progress: 250/500 (candidates so far: 75)
11:41:16 [INFO] FMP API call: GET /income-statement (attempt 1)
11:41:17 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=SDVSX&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:41:17 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
11:41:17 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=SDVSX&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:41:17 [INFO] FMP API call: GET /income-statement (attempt 1)
11:41:18 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=SDVGX&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:41:18 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
11:41:19 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=SDVGX&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:41:19 [INFO] FMP API call: GET /income-statement (attempt 1)
11:41:19 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=CNDT&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:41:19 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
11:41:20 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=CNDT&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:41:20 [INFO] FMP API call: GET /income-statement (attempt 1)
11:41:21 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=NNGAX&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:41:21 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
11:41:21 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=NNGAX&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:41:21 [INFO] FMP API call: GET /income-statement (attempt 1)
11:41:22 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=CFMOX&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:41:22 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
11:41:23 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=CFMOX&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:41:23 [INFO] FMP API call: GET /income-statement (attempt 1)
11:41:23 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=NHS&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:41:23 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
11:41:24 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=NHS&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:41:24 [INFO] FMP API call: GET /income-statement (attempt 1)
11:41:25 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=BHSE&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:41:25 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
11:41:25 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=BHSE&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:41:25 [INFO] FMP API call: GET /income-statement (attempt 1)
11:41:26 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=BKUI&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:41:26 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
11:41:26 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=BKUI&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:41:26 [INFO] FMP API call: GET /income-statement (attempt 1)
11:41:27 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=TCX&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:41:27 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
11:41:27 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=TCX&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:41:27 [INFO] FMP API call: GET /income-statement (attempt 1)
11:41:28 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=HIE&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:41:28 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
11:41:28 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=HIE&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:41:28 [INFO] FMP API call: GET /income-statement (attempt 1)
11:41:29 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=CATB&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:41:29 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
11:41:30 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=CATB&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:41:30 [INFO] FMP API call: GET /income-statement (attempt 1)
11:41:31 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=SIO&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:41:31 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
11:41:31 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=SIO&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:41:31 [INFO] FMP API call: GET /income-statement (attempt 1)
11:41:32 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=BLDX&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:41:32 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
11:41:33 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=BLDX&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:41:33 [INFO] FMP API call: GET /income-statement (attempt 1)
11:41:33 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=FC&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:41:33 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
11:41:34 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=FC&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:41:34 [INFO] FMP API call: GET /income-statement (attempt 1)
11:41:34 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/income-statement?symbol=DAAQ&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:41:34 [INFO] FMP API call: GET /cash-flow-statement (attempt 1)
11:41:35 [INFO] HTTP Request: GET https://financialmodelingprep.com/stable/cash-flow-statement?symbol=DAAQ&period=quarter&limit=8&apikey=MwS3KbkRvGZ63lh3r05A5zjLNtwF4yh0 "HTTP/1.1 200 OK"
11:41:35 [INFO] FMP API call: GET /income-statement (attempt 1)
